ENSG00000011007.12	25.7199
ENSG00000011009.11	115.5735
ENSG00000011021.23	14.1976
ENSG00000011028.14	8.5794
ENSG00000011052.21	0.0000
ENSG00000011083.9	0.0405
ENSG00000011105.14	19.7546
ENSG00000011114.15	6.7003
ENSG00000011132.12	6.5888
ENSG00000011143.19	3.3695
ENSG00000011198.10	7.2786
ENSG00000011201.12	1.6132
ENSG00000011243.18	16.5753
ENSG00000011258.16	8.4495
ENSG00000011260.14	24.2503
ENSG00000011275.19	12.0947
ENSG00000011295.16	24.8189
ENSG00000011304.22	115.8778
ENSG00000011332.19	0.3727
ENSG00000011347.10	131.1263
ENSG00000011376.12	5.8366
ENSG00000011405.13	16.0302
ENSG00000011422.12	1.3076
ENSG00000011426.11	2.6556
ENSG00000011451.21	16.7349
ENSG00000011454.18	20.1456
ENSG00000011465.18	25.4373
ENSG00000011478.13	27.2880
ENSG00000011485.15	25.5500
ENSG00000011523.14	3.9681
ENSG00000011566.15	14.4348
ENSG00000011590.14	0.1475
ENSG00000011600.12	18.3855
ENSG00000011638.11	65.9570
ENSG00000011677.13	0.0139
ENSG00000012048.23	1.8725
ENSG00000012061.16	29.3008
ENSG00000012124.17	0.1872
ENSG00000012171.20	7.6228
ENSG00000012174.12	6.4313
ENSG00000012211.13	6.3130
ENSG00000012223.13	0.1736
ENSG00000012232.9	4.6883
ENSG00000012504.15	0.0636
ENSG00000012660.14	175.6153
ENSG00000012779.11	3.3105
ENSG00000012817.16	16.5426
ENSG00000012822.16	30.1151
ENSG00000012963.15	36.3242
ENSG00000012983.11	11.1389
ENSG00000013016.16	9.1126
ENSG00000013275.8	89.5838
ENSG00000013288.9	31.9291
ENSG00000013293.6	0.0055
ENSG00000013297.12	0.3472
ENSG00000013306.16	189.8768
ENSG00000013364.19	12.0739
ENSG00000013374.16	31.7351
ENSG00000013375.16	70.1935
ENSG00000013392.8	56.1548
ENSG00000013441.16	96.5293
ENSG00000013503.10	6.2445
ENSG00000013523.11	4.5453
ENSG00000013561.18	31.1757
ENSG00000013563.14	5.7813
ENSG00000013573.17	8.7721
ENSG00000013583.10	42.5857
ENSG00000013588.9	1.8222
ENSG00000013619.14	0.7360
ENSG00000013725.14	0.4939
ENSG00000013810.20	6.4496
ENSG00000014123.10	24.5729
ENSG00000014138.9	2.1451
ENSG00000014164.7	41.1863
ENSG00000014216.16	38.9133
ENSG00000014257.16	3791.3391
ENSG00000014641.21	57.0882
ENSG00000014824.14	32.5014
ENSG00000014914.21	3.1804
ENSG00000014919.13	24.3528
ENSG00000015133.19	10.7777
ENSG00000015153.15	3.3112
ENSG00000015171.20	47.5804
ENSG00000015285.11	2.1507
ENSG00000015413.9	5.1229
ENSG00000015475.19	10.6656
ENSG00000015479.20	0.4352
ENSG00000015520.15	0.2958
ENSG00000015532.10	19.5500
ENSG00000015568.13	0.0041
ENSG00000015592.16	0.0350
ENSG00000015676.18	18.8974
ENSG00000016082.15	0.7374
ENSG00000016391.11	25.2975
ENSG00000016402.13	19.5549
ENSG00000016490.16	0.0000
ENSG00000016602.9	0.0167
ENSG00000016864.18	55.5810
ENSG00000017260.20	92.2200
